tconst/titleType/primaryTitle/isAdult/startYear/runtimeMinutes/genres/directors/writers/nconst/averageRating/numVotes
tt0035423/movie/Kate & Leopold/0/2001/118/Comedy,Fantasy,Romance/nm0003506/nm0737216,nm0003506/nm0000212,nm0413168,nm0000630/6.4/85312.0
tt0067625/movie/Trial on the Road/0/1986/96/Drama,War/nm0314516/nm0314533,nm0901663/nm0125909,nm0813463,nm0952519/7.9/2361.0
tt0079619/movie/A Few Days from the Life of I.I. Oblomov/0/1980/140/Comedy,Drama,History/nm0586482/nm0010383,nm0327199,nm0586482/nm0845867,nm0091598,nm0813503/7.6/2339.0
tt0079718/movie/Piedone d'Egitto/0/1980/106/Action,Comedy,Crime/nm0826642/nm0093501,nm0290050,nm0826642/nm0817881,nm0134073,nm0197490/6.1/3319.0
tt0079788/movie/Zombie Holocaust/0/1980/84/Adventure,Horror,Mystery/nm0320946/nm0170354,nm0768899/nm0567135,nm0217493,nm0118076/5.2/5530.0
tt0079820/movie/The King and the Mockingbird/0/1980/83/Animation,Family,Fantasy/nm0342156/nm0026153,nm0699535,nm0342156/nm0552483,nm0563695,nm0124482/7.8/5178.0
tt0079839/movie/Fun Is Beautiful/0/1980/97/Comedy/nm0893872/nm0073053,nm0207401,nm0893872/nm0893872,nm0769237,nm0592371/7.2/2680.0
tt0079854/movie/Every Man for Himself/0/1980/87/Drama/nm0000419/nm0594746,nm0140643/nm0001376,nm0244850,nm0000882/6.6/3534.0
tt0079889/movie/Sankarabharanam/0/1980/143/Drama,Music,Romance/nm0899649/nm0417386,nm0899649/nm0004468,nm0080261,nm0876310/8.9/2215.0
tt0079891/movie/Shaolin Temple/0/1982/100/Action,Comedy,Drama/nm0947445/nm2242164,nm0151767/nm0001472,nm0950494,nm0401214/6.8/4467.0
tt0080031/movie/Tom Horn/0/1980/98/Biography,Crime,Drama/nm0911926/nm0570078,nm0795341/nm0000537,nm0002067,nm0002070/6.8/5486.0
tt0080310/movie/Breaker Morant/0/1980/107/Drama,History,War/nm0000915/nm0362682,nm0828350,nm0000915,nm0484574,nm1633157,nm0219844/nm0940919,nm0860233,nm0914113/7.8/13675.0
tt0080319/movie/9 to 5/0/1980/109/Comedy/nm0383359/nm0720334,nm0383359/nm0000404,nm0005499,nm0000573/6.9/34511.0
tt0080339/movie/Airplane!/0/1980/88/Comedy/nm0000720,nm0001878,nm0958387/nm0000720,nm0001878,nm0958387,nm0058826,nm0150712,nm0354150/nm0001332,nm0353546,nm0000558/7.7/240415.0
tt0080354/movie/Alligator/0/1980/91/Horror,Sci-Fi,Thriller/nm0853546/nm0000626,nm0673772/nm0001233,nm0726939,nm0311155/6.1/13600.0
tt0080360/movie/Altered States/0/1980/102/Horror,Sci-Fi,Thriller/nm0001692/nm0154665/nm0000458,nm0001974,nm0000837/6.9/35950.0
tt0080365/movie/American Gigolo/0/1980/117/Crime,Drama,Mystery/nm0001707/nm0001707/nm0000152,nm0001381,nm0001185/6.3/26637.0
tt0080377/movie/Any Which Way You Can/0/1980/116/Action,Comedy/nm0887174/nm0792589,nm0472213/nm0000142,nm0516800,nm0507212/6.1/19773.0
tt0080379/movie/Cannibals in the Streets/0/1980/96/Drama,Fantasy,Horror/nm0546672/nm0546672,nm0332417/nm0768334,nm0877532,nm0518422/5.5/3882.0
tt0080380/movie/The Apple/0/1980/90/Music,Musical,Sci-Fi/nm0324875/nm0324875,nm0714463,nm0714465/nm0829252,nm0319597,nm0448057/4.3/2364.0
tt0080388/movie/Atlantic City/0/1980/104/Crime,Drama,Romance/nm0001501/nm0345359/nm0000044,nm0000215,nm0003679/7.3/17067.0
tt0080402/movie/The Awakening/0/1980/105/Horror/nm0001565/nm0778819,nm0117068,nm0264088,nm0831290/nm0000032,nm0948772,nm0870136/4.8/2511.0
tt0080408/movie/Bad Timing: A Sensual Obsession/0/1980/123/Drama,Mystery,Thriller/nm0001676/nm0879864/nm0307316,nm0000622,nm0000172/6.9/9090.0
tt0080421/movie/Battle Beyond the Stars/0/1980/104/Action,Adventure,Sci-Fi/nm0613471,nm0000339/nm0000626,nm0245683/nm0000577,nm0001816,nm0001796/5.5/9336.0
tt0080436/movie/Battle Creek Brawl/0/1980/95/Action,Comedy,Crime/nm0167195/nm0167195,nm0918518/nm0000329,nm0213374,nm0001207/5.7/5466.0
tt0080437/movie/The Big Red One/0/1980/113/Drama,War/nm0002087/nm0002087/nm0001511,nm0000434,nm0001019/7.1/20144.0
tt0080439/movie/The Taming of the Scoundrel/0/1980/107/Comedy,Romance/nm0144689,nm0595063/nm0144689,nm0595063,nm0000636/nm0147983,nm0001560,nm0676214/7.6/8496.0
tt0080440/movie/The Black Cat/0/1981/92/Horror/nm0002086/nm0698535,nm0000590,nm0002086/nm0535861,nm0002069,nm0911285/5.8/3926.0
tt0080453/movie/The Blue Lagoon/0/1980/104/Adventure,Drama,Romance/nm0459170/nm0821070,nm0829343/nm0000222,nm0000803,nm0571674/5.8/71193.0
tt0080455/movie/The Blues Brothers/0/1980/133/Action,Adventure,Comedy/nm0000484/nm0000101,nm0000484/nm0000004,nm0000101,nm0130572/7.9/200647.0
tt0080461/movie/Bon Voyage, Charlie Brown (and Don't Come Back!!)/0/1980/75/Adventure,Animation,Comedy/nm0006837,nm0738736/nm0776433/nm0063502,nm0006837,nm1313065/7.2/3274.0
tt0080464/movie/The Boogey Man/0/1980/82/Horror/nm0518579/nm0518579,nm0522429,nm0380856/nm0522429,nm0001017,nm2715166/4.6/4430.0
tt0080465/movie/Borderline/0/1980/99/Action,Drama/nm0293197/nm0293197,nm0459671/nm0000314,nm0456124,nm0719037/6.0/2133.0
tt0080472/movie/Bronco Billy/0/1980/116/Action,Adventure,Comedy/nm0000142/nm0352518/nm0000142,nm0516800,nm0507212/6.1/12040.0
tt0080474/movie/Brubaker/0/1980/131/Crime,Drama/nm0742341/nm0725379,nm0743232,nm0615467,nm0404880,nm0706182/nm0000602,nm0001433,nm0000151/7.1/18331.0
tt0080487/movie/Caddyshack/0/1980/98/Comedy,Sport/nm0000601/nm0236519,nm0000601,nm0448469/nm0000331,nm0001098,nm0000195/7.2/118872.0
tt0080489/movie/La Cage aux Folles II/0/1980/101/Comedy/nm0596850/nm0688497,nm0891554,nm0200473/nm0785664,nm0865575,nm0102566/5.8/2089.0
tt0080492/movie/Can't Stop the Music/0/1980/124/Biography,Comedy,Musical/nm0908055/nm0940125,nm0139591/nm0801163,nm0388317,nm0741377/4.2/4190.0
tt0080500/movie/Carny/0/1980/107/Drama/nm0443445/nm0443444,nm0443445,nm0005371,nm0062136/nm0000997,nm0000149,nm0005371/6.4/2226.0
tt0080503/movie/House on the Edge of the Park/0/1980/91/Horror,Thriller/nm0219959/nm0166405,nm0280984/nm0381450,nm0068792,nm0097392/5.7/5431.0
tt0080516/movie/The Changeling/0/1980/107/Horror,Mystery/nm0575389/nm0403028,nm0337008,nm0534701/nm0001715,nm0886556,nm0002048/7.2/35891.0
tt0080520/movie/Cheech and Chong's Next Movie/0/1980/99/Comedy,Crime,Sci-Fi/nm0001045/nm0001045,nm0001507/nm0001507,nm0001045,nm0346186/6.0/14288.0
tt0080527/movie/The Children/0/1980/93/Horror,Sci-Fi/nm0436089/nm0017004,nm0004254/nm0787621,nm0736889,nm0307805/5.4/2347.0
tt0080530/movie/Everything Happens to Me/0/1980/99/Action,Comedy,Family/nm0526971/nm0284503,nm0769121/nm0817881,nm0346533,nm0024582/5.8/2887.0
tt0080539/movie/City of Women/0/1980/139/Comedy,Drama,Fantasy/nm0000019/nm0000019,nm0953301,nm0740021/nm0000052,nm0699147,nm0825231/6.9/7514.0
tt0080549/movie/Coal Miner's Daughter/0/1980/124/Biography,Drama,Music/nm0000776/nm0725564,nm0528750,nm1557917/nm0000651,nm0000169,nm0375629/7.5/19181.0
tt0080556/movie/The Competition/0/1980/123/Drama,Music,Romance/nm0000713/nm0000713,nm0755266/nm0000377,nm0001388,nm0001665/6.6/2542.0
tt0080565/movie/The Umbrella Coup/0/1980/98/Adventure,Comedy,Crime/nm0653620/nm0653620,nm0860019/nm0007069,nm0537865,nm0613917/6.6/2786.0
tt0080569/movie/Cruising/0/1980/102/Crime,Drama,Mystery/nm0001243/nm0001243,nm1558002/nm0000199,nm0000649,nm0000261/6.5/24170.0
tt0080603/movie/Death Ship/0/1980/91/Adventure,Horror,Mystery/nm0707597/nm0732306,nm0384335,nm0507076/nm0001421,nm0001077,nm0541576/4.8/5039.0
tt0080610/movie/The Last Metro/0/1980/131/Drama,Romance,War/nm0000076/nm0000076,nm0771535,nm0344467/nm0000366,nm0000367,nm0688497/7.4/14463.0
tt0080641/movie/The Dogs of War/0/1980/119/Action,Adventure,Drama/nm0410139/nm0222904,nm0539820,nm0287046/nm0000686,nm0000297,nm0086780/6.3/8710.0
tt0080661/movie/Dressed to Kill/0/1980/104/Crime,Drama,Mystery/nm0000361/nm0000361/nm0000323,nm0001141,nm0000262/7.1/42631.0
tt0080678/movie/The Elephant Man/0/1980/124/Biography,Drama/nm0000186/nm0212246,nm0075015,nm0000186,nm0872375,nm0598744/nm0000164,nm0000457,nm0000843/8.2/241828.0
tt0080684/movie/Star Wars: Episode V - The Empire Strikes Back/0/1980/124/Action,Adventure,Fantasy/nm0449984/nm0102824,nm0001410,nm0000184/nm0000434,nm0000148,nm0000402/8.7/1286676.0
tt0080707/movie/The Exterminator/0/1980/104/Action,Crime,Drama/nm0322785/nm0322785/nm0320180,nm0002058,nm0313387/5.7/5866.0
tt0080711/movie/Fade to Black/0/1980/102/Comedy,Crime,Horror/nm0956796/nm0956796/nm0160550,nm0859772,nm0318522/6.1/4470.0
tt0080716/movie/Fame/0/1980/134/Drama,Music,Musical/nm0000570/nm0330731/nm0058532,nm0001011,nm0001087/6.6/23045.0
tt0080719/movie/Fantozzi Against the Wind/0/1980/97/Comedy/nm0661345,nm0897715/nm0073053,nm0207401,nm0897715,nm0661345/nm0897715,nm0714805,nm0589626/7.1/3092.0
tt0080724/movie/Fatso/0/1980/93/Comedy,Drama,Romance/nm0000843/nm0000843/nm0001123,nm0000843,nm0137030/6.2/2230.0
tt0080728/movie/The Aviator's Wife/0/1981/106/Drama,Romance/nm0006445/nm0006445/nm0549076,nm0729691,nm0582897/7.5/4682.0
tt0080731/movie/The Fiendish Plot of Dr. Fu Manchu/0/1980/100/Comedy,Crime,Fantasy/nm0353592,nm0703689,nm0000634/nm0229984,nm0597225,nm0737544,nm0000634/nm0000634,nm0000545,nm0866835/4.8/2281.0
tt0080736/movie/The Final Countdown/0/1980/103/Action,Adventure,Sci-Fi/nm0852279/nm0403065,nm0694268,nm0024388,nm0204651/nm0000018,nm0000640,nm0001684/6.6/24338.0
tt0080738/movie/The First Deadly Sin/0/1980/112/Crime,Thriller/nm0404606/nm0748111,nm0761628/nm0000069,nm0001159,nm0241232/5.9/2070.0
tt0080745/movie/Flash Gordon/0/1980/111/Action,Adventure,Sci-Fi/nm0388198/nm0783913,nm0021363,nm0713204/nm0429207,nm0000758,nm0001884/6.5/57228.0
tt0080749/movie/The Fog/0/1980/89/Horror,Thriller/nm0000118/nm0000118,nm0384185/nm0000105,nm0000130,nm0001463/6.8/75749.0
tt0080752/movie/Forbidden Zone/0/1980/74/Comedy,Fantasy,Musical/nm0253320/nm0253320,nm0109165,nm0629882,nm0416790/nm0125671,nm0253317,nm0741729/6.6/5072.0
tt0080754/movie/The Formula/0/1980/117/Crime,Thriller/nm0000814/nm0787399/nm0001715,nm0000008,nm0445715/5.6/2708.0
tt0080756/movie/Foxes/0/1980/106/Drama/nm0001490/nm0043982/nm0000149,nm0192947,nm0434577/6.1/4663.0
tt0080761/movie/Friday the 13th/0/1980/95/Horror,Mystery,Thriller/nm0192446/nm0566699,nm0413826/nm0658133,nm0454415,nm0852551/6.4/141768.0
tt0080764/movie/Macabre/0/1980/89/Horror/nm0000877/nm0042812,nm0002194,nm0000877,nm0304209/nm0825231,nm0597167,nm0957049/5.8/2829.0
tt0080768/movie/Virus: The End/0/1980/156/Adventure,Drama,Horror/nm0297935/nm0847026,nm0297935,nm0460484,nm0464596/nm0476194,nm0913912,nm0622409/6.2/2734.0
tt0080771/movie/Galaxina/0/1980/95/Comedy,Sci-Fi/nm0755197/nm0755197/nm0532685,nm0775213,nm0385989/3.6/3124.0
tt0080798/movie/Gloria/0/1980/123/Crime,Drama,Thriller/nm0001023/nm0001023/nm0001687,nm0377750,nm0138388/7.1/10242.0
tt0080801/movie/The Gods Must Be Crazy/0/1980/109/Adventure,Comedy/nm0371059/nm0371059/nm0618452,nm0923366,nm0697865/7.3/56674.0
tt0080813/movie/The Great Rock 'n' Roll Swindle/0/1980/103/Music/nm0854697/nm0854697/nm0572229,nm0895965,nm0429289/6.3/2298.0
tt0080827/movie/Encounter of the Spooky Kind/0/1980/102/Action,Comedy,Fantasy/nm0005033/nm0005033,nm0399065/nm0005033,nm0161213,nm0151005/7.0/2380.0
tt0080836/movie/Hangar 18/0/1980/97/Sci-Fi/nm0176702/nm0678758,nm0152539,nm0176702,nm0007122,nm0641714/nm0569000,nm0001816,nm0004833/5.3/2727.0
tt0080846/movie/Hawk the Slayer/0/1980/90/Adventure,Fantasy/nm0545169/nm0545169,nm0731862/nm0001588,nm0856012,nm0107805/5.3/3667.0
tt0080850/movie/He Knows You're Alone/0/1980/94/Horror,Thriller/nm0557857/nm0662612/nm0769135,nm0641378,nm0447282/5.0/3856.0
tt0080853/movie/The Hearse/0/1980/99/Drama,Horror,Thriller/nm0101055/nm0088185,nm0855183/nm0886556,nm0001072,nm0310390/4.8/2147.0
tt0080855/movie/Heaven's Gate/0/1980/219/Adventure,Drama,Western/nm0001047/nm0001047/nm0001434,nm0000686,nm0000457/6.7/15410.0
tt0080856/movie/The Kingdom of Diamonds/0/1980/118/Comedy,Drama,Family/nm0006249/nm0006249/nm0154170,nm0315917,nm0244884/8.9/2816.0
tt0080861/movie/Herbie Goes Bananas/0/1980/100/Adventure,Comedy,Family/nm0568546/nm0846884,nm0119423/nm0001747,nm0122881,nm0001458/4.9/5864.0
tt0080881/movie/The Hollywood Knights/0/1980/91/Comedy/nm0616152/nm0616152,nm0975310,nm0855065/nm0001103,nm0000201,nm0042976/6.2/4761.0
tt0080889/movie/Hopscotch/0/1980/106/Adventure,Comedy/nm0623768/nm0307257,nm0285302/nm0000527,nm0413559,nm0001832/7.1/8238.0
tt0080904/movie/Humanoids from the Deep/0/1980/80/Horror,Sci-Fi/nm0676336,nm0613471/nm0036442,nm0169592,nm2306741/nm0565982,nm0877183,nm0607558/5.7/9482.0
tt0080907/movie/The Hunter/0/1980/97/Action,Biography,Comedy/nm0474539/nm0500377,nm0001382,nm0443839,nm0861774,nm0957549/nm0000537,nm0908919,nm0002130/6.2/6412.0
tt0080923/movie/Inferno/0/1980/106/Horror/nm0000783/nm0000783,nm0211063,nm0630453/nm0565907,nm0591968,nm0320395/6.5/21959.0
tt0080929/movie/Inspector Blunder/0/1980/100/Comedy,Crime/nm0956022/nm0098959,nm0956022/nm0173354,nm0000367,nm0491763/6.2/2010.0
tt0080931/movie/Nightmare City/0/1980/92/Horror,Sci-Fi,Thriller/nm0502391/nm0181420,nm0217005,nm0716701/nm0830153,nm0873695,nm0648282/5.5/6330.0
tt0080934/movie/The Island/0/1980/109/Action,Adventure,Drama/nm0006916/nm0001940/nm0000323,nm0001831,nm0700574/5.3/4452.0
tt0080948/movie/The Jazz Singer/0/1980/115/Drama,Music,Romance/nm0281507,nm0002089/nm0710723,nm0048511,nm0286073/nm0000059,nm0004871,nm0036109/5.8/4526.0
tt0080979/movie/Kagemusha/0/1980/180/Drama,History,War/nm0000041/nm0406836,nm0000041/nm0619938,nm0945734,nm0353714/7.9/36000.0
tt0081027/movie/Zombie Lake/0/1981/90/Horror/nm0210811,nm6500601/nm0261525,nm0001238/nm0894677,nm0260433,nm0030475/3.1/3419.0
tt0081059/movie/The Lion of the Desert/0/1980/173/Biography,Drama,History/nm0002160/nm0124878,nm0185867,nm1722111/nm0000063,nm0001657,nm0001768/8.2/16012.0
tt0081060/movie/Little Darlings/0/1980/96/Comedy,Drama/nm0561813/nm0669683,nm0949430/nm0001575,nm0001531,nm0000800/6.4/5747.0
tt0081070/movie/The Long Good Friday/0/1980/114/Crime,Drama,Mystery/nm0533334/nm0444423/nm0001364,nm0000545,nm0293550/7.6/22296.0
tt0081071/movie/The Long Riders/0/1980/100/Biography,Crime,Western/nm0001353/nm0117317,nm0810034,nm0005078,nm0005077,nm0001353/nm0001016,nm0005078,nm0000598/6.9/11696.0
tt0081076/movie/Loulou/0/1980/110/Drama,Romance/nm0681207/nm0486624,nm0681207/nm0001376,nm0000367,nm0545383/6.7/3337.0
tt0081081/movie/Contraband/0/1980/97/Action,Crime,Drama/nm0002086/nm0764498,nm0208014,nm0002086,nm0548151/nm0601377,nm0599987,nm0102566/6.5/2010.0
tt0081112/movie/Eaten Alive!/0/1980/92/Adventure,Horror/nm0502391/nm0502391/nm0449404,nm0013302,nm0711501/5.1/4169.0
tt0081114/movie/Maniac/0/1980/87/Crime,Drama,Horror/nm0527350/nm0742186,nm0818874/nm0818874,nm0613098,nm0492765/6.4/18239.0
tt0081144/movie/McVicar/0/1980/112/Crime,Drama/nm0165965/nm0574714,nm0165965/nm0002032,nm0265693,nm0132293/6.7/2160.0
tt0081150/movie/Melvin and Howard/0/1980/95/Comedy,Drama/nm0001129/nm0325743/nm0494432,nm0001673,nm0156187/6.8/4968.0
tt0081159/movie/Midnight Madness/0/1980/112/Comedy/nm0002749,nm0917066/nm0917066,nm0002749/nm0622544,nm0166895,nm0448481/6.3/3619.0
tt0081163/movie/The Mirror Crack'd/0/1980/105/Crime,Mystery,Thriller/nm0357891/nm0355054,nm0761958,nm0002005/nm0001450,nm0000348,nm0001369/6.2/8209.0
tt0081176/movie/My American Uncle/0/1980/125/Comedy,Drama,Romance/nm0720297/nm0344171,nm0479609/nm0000367,nm0305368,nm0682655/7.6/6257.0
tt0081178/movie/The Monster Club/0/1981/94/Comedy,Horror,Musical/nm0001928/nm0156419,nm0008936,nm0008981/nm0001637,nm0001017,nm0824389/5.9/4037.0
tt0081182/movie/Death Watch/0/1980/130/Drama,Sci-Fi,Thriller/nm0851724/nm0174016,nm0713128,nm0851724,nm0902839/nm0002769,nm0000172,nm0001765/6.6/3175.0
tt0081184/movie/Motel Hell/0/1980/101/Comedy,Horror,Thriller/nm0175428/nm0415483,nm0415498,nm0875748,nm6259478/nm0001983,nm0512912,nm0663878/6.0/12350.0
tt0081186/movie/Mother's Day/0/1980/91/Comedy,Horror,Thriller/nm0442104/nm0442104,nm0500329/nm0682484,nm0376796,nm0524404/5.3/5538.0
tt0081187/movie/The Mountain Men/0/1980/102/Adventure,Western/nm0485889/nm0381699/nm0000032,nm0001417,nm0705165/6.3/2367.0
tt0081207/movie/My Bodyguard/0/1980/96/Comedy,Drama,Family/nm0082300/nm0650276/nm0538485,nm0000284,nm0000369/7.1/9643.0
tt0081229/movie/Night of the Demon/0/1980/96/Horror/nm0150686/nm0931335,nm0050395/nm0193991,nm0020701,nm0172172/4.7/2217.0
tt0081237/movie/The Ninth Configuration/0/1980/118/Comedy,Drama,Horror/nm0087861/nm0087861/nm0005078,nm0934113,nm0588553/6.8/8011.0
tt0081248/movie/Burial Ground: The Nights of Terror/0/1981/85/Horror/nm0080580/nm0716701/nm0874004,nm0158162,nm0560348/5.6/5800.0
tt0081249/movie/The Nude Bomb/0/1980/94/Action,Comedy,Crime/nm0232795/nm0000316,nm0377750,nm0838441,nm0199049,nm0827767/nm0010915,nm0397109,nm0000482/5.1/3364.0
tt0081259/movie/The Octagon/0/1980/103/Action,Drama,Romance/nm0440171/nm0152443,nm0007477/nm0001569,nm0137948,nm0001812/5.0/5739.0
tt0081268/movie/Oh, God! Book II/0/1980/94/Comedy,Fantasy/nm0146062/nm0338968,nm0325784,nm0288997,nm0414633,nm0588954,nm0180011/nm0122675,nm0687189,nm0083709/5.2/2373.0
tt0081269/movie/Oh Heavenly Dog/0/1980/103/Comedy,Crime,Fantasy/nm0131995/nm0115205,nm0131995/nm0000331,nm0005412,nm1449294/5.4/2608.0
tt0081283/movie/Ordinary People/0/1980/124/Drama/nm0000602/nm0346407,nm0765091,nm0235683/nm0000661,nm0001546,nm0002139/7.7/52813.0
tt0081291/movie/Out of the Blue/0/1980/94/Drama/nm0000454/nm0945031,nm0631027,nm0000454,nm0431210/nm0544371,nm0000454,nm0268331/7.2/3345.0
tt0081318/movie/City of the Living Dead/0/1980/93/Horror/nm0002086/nm0002086,nm0332417,nm0522454,nm1270209/nm0313387,nm0531529,nm0210235/6.2/17903.0
tt0081323/movie/Pepi, Luci, Bom and Other Girls Like Mom/0/1980/82/Comedy/nm0000264/nm0000264/nm0560962,nm0744707,nm0304770/6.1/5542.0
tt0081353/movie/Popeye/0/1980/114/Adventure,Comedy,Family/nm0000265/nm0270547,nm0781918/nm0000245,nm0001167,nm0001827/5.3/32352.0
tt0081363/movie/Cutting it Short/0/1981/93/Comedy/nm0579954/nm0398518,nm0579954/nm0890330,nm0773533,nm0361570/7.7/2471.0
tt0081375/movie/Private Benjamin/0/1980/109/Comedy,War/nm0956052/nm0583600,nm0796124,nm0588458/nm0000443,nm0107281,nm0000800/6.2/26807.0
tt0081376/movie/The Private Eyes/0/1980/91/Comedy,Mystery/nm0254527/nm0176792,nm0616913/nm0176792,nm0461455,nm0633682/6.5/3165.0
tt0081383/movie/Prom Night/0/1980/92/Horror,Mystery,Thriller/nm0528420/nm0337008,nm0349953/nm0000558,nm0000130,nm0828309/5.3/18785.0
tt0081398/movie/Raging Bull/0/1980/129/Biography,Drama,Sport/nm0000217/nm0483766,nm0141734,nm0678014,nm0001707,nm0552731/nm0000134,nm0001550,nm0000582/8.2/354444.0
tt0081400/movie/Raise the Titanic/0/1980/115/Action,Adventure,Drama/nm0417054/nm0447891,nm0400591,nm0193774/nm0001673,nm0430151,nm0782978/5.1/4831.0
tt0081414/movie/Resurrection/0/1980/103/Drama,Fantasy/nm0677951/nm0137573/nm0000995,nm0001731,nm0002070/7.2/3116.0
tt0081420/movie/Return of the Secaucus Seven/0/1980/104/Drama/nm0000626/nm0000626/nm0531638,nm0719964,nm0480775/7.0/2108.0
tt0081427/movie/Ricomincio da tre/0/1981/110/Comedy/nm0873385/nm0667657,nm0873385/nm0873385,nm0545470,nm0582074/7.5/2563.0
tt0081455/movie/Scanners/0/1981/103/Horror,Sci-Fi,Thriller/nm0000343/nm0000343/nm0642198,nm0480099,nm0001526/6.7/56452.0
tt0081470/movie/The Sea Wolves/0/1980/120/Action,History,War/nm0572132/nm0495295,nm0741627/nm0000060,nm0000549,nm0000057/6.3/4809.0
tt0081480/movie/Seems Like Old Times/0/1980/102/Comedy,Romance/nm0004105/nm0800319/nm0000443,nm0000331,nm0001301/6.7/10062.0
tt0081491/movie/Shaan/0/1980/181/Action,Adventure,Crime/nm0802693/nm0015287,nm0451311/nm0004570,nm0004434,nm0000821/7.1/2858.0
tt0081494/movie/Return to the 36th Chamber/0/1980/99/Action,Comedy/nm0514906/nm0393250/nm0514904,nm0910979,nm0369136/6.9/3940.0
tt0081499/movie/The Young Master/0/1980/105/Action,Adventure,Comedy/nm0000329/nm0000329,nm0490621,nm1146362,nm0516343/nm0000329,nm0670481,nm0950707/7.1/7556.0
tt0081505/movie/The Shining/0/1980/146/Drama,Horror/nm0000040/nm0000175,nm0000040,nm0424956/nm0000197,nm0001167,nm0515950/8.4/1018148.0
tt0081506/movie/Shogun Assassin/0/1980/85/Action,Adventure/nm0396884,nm0593014/nm0396884,nm0463521,nm0463618,nm0918844/nm0423663,nm0559607,nm0645011/7.3/10644.0
tt0081529/movie/Smokey and the Bandit II/0/1980/101/Action,Adventure,Comedy/nm0624102/nm0624102,nm0506597,nm0069547,nm0946717,nm0437393/nm0000608,nm0001276,nm0715274/5.2/16259.0
tt0081534/movie/Somewhere in Time/0/1980/103/Drama,Fantasy,Romance/nm0844358/nm0558577/nm0001659,nm0005412,nm0001626/7.2/30037.0
tt0081541/movie/The Under-Gifted/0/1980/92/Comedy/nm0956022/nm0264686,nm0436687,nm0956022/nm0301556,nm0655582,nm0000809/6.5/3788.0
tt0081547/movie/Spetters/0/1980/120/Drama,Romance,Sport/nm0000682/nm0812121,nm0938512/nm0867288,nm0816030,nm0013329/6.6/5539.0
tt0081554/movie/Stardust Memories/0/1980/89/Comedy,Drama/nm0000095/nm0000095/nm0000095,nm0001648,nm0363888/7.2/22889.0
tt0081562/movie/Stir Crazy/0/1980/111/Comedy,Crime/nm0001627/nm0295171,nm0085883/nm0000698,nm0001640,nm0113617/6.7/28624.0
tt0081568/movie/The Stunt Man/0/1980/131/Action,Comedy,Drama/nm0750701/nm0546140,nm0750701,nm0110871/nm0000564,nm0706883,nm0001347/7.0/9807.0
tt0081573/movie/Superman II/0/1980/127/Action,Adventure,Sci-Fi/nm0504513,nm0001149/nm0796950,nm0795975,nm0701374,nm0628058,nm0628174,nm0542539/nm0000432,nm0001659,nm0452288/6.8/108316.0
tt0081590/movie/Sällskapsresan eller Finns det svenskt kaffe på grisfesten/0/1980/107/Comedy/nm0959717/nm0959717,nm0429647/nm0959717,nm0252225,nm0804605/7.2/8299.0
tt0081617/movie/Terror Train/0/1980/97/Horror,Mystery,Thriller/nm0006854/nm0237021,nm0342841,nm0711083/nm0424565,nm0000130,nm0000952/5.8/12583.0
tt0081633/movie/Time Bandits/0/1981/116/Adventure,Comedy,Fantasy/nm0000416/nm0001589,nm0000416/nm0000125,nm0001167,nm0000092/6.9/64335.0
